animal,neuron_id,region6,region9,region_raw,allen_region,allen_acronym,AP_mm,ML_mm,DV_mm,ccf_ap_um,ccf_dv_um,ccf_ml_um,paxinos_region,ei,classifiable,pct_inh_animal
night7,54,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.58,0.494523335,5.057233229,6980,6057,6195,Dorsomedial hypothalamic nucleus (DMH),I,True,41.8
night7,55,ZI,ZI,zona incerta,mammillothalamic tract,mtt,-1.58,0.626322301,4.309764144,6980,5310,6326,Mammillothalamic tract (mt),E,True,41.8
night7,56,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.58,0.470559886,5.193136699,6980,6193,6171,Dorsomedial hypothalamic nucleus (DMH),I,True,41.8
night7,57,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.58,0.46257207,5.238437855,6980,6238,6163,Dorsomedial hypothalamic nucleus (DMH),E,True,41.8
night7,58,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.58,0.474553794,5.17048612,6980,6170,6175,Dorsomedial hypothalamic nucleus (DMH),E,True,41.8
night7,59,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.58,0.454584254,5.283739012,6980,6284,6155,Dorsomedial hypothalamic nucleus (DMH),I,True,41.8
night7,60,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.58,0.450590346,5.30638959,6980,6306,6151,Dorsomedial hypothalamic nucleus (DMH),I,True,41.8
night7,61,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.486535518,5.102534385,7180,6103,6187,Dorsomedial hypothalamic nucleus (DMH),I,True,41.8
night7,62,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-1.78,0.570407588,4.626872241,7180,5627,6270,Posterior hypothalamic area (PH),I,True,41.8
night7,63,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-1.78,0.54644414,4.762775711,7180,5763,6246,Posterior hypothalamic area (PH),E,True,41.8
night7,64,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-1.78,0.542450232,4.785426289,7180,5785,6242,Posterior hypothalamic area (PH),E,True,41.8
night7,65,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.438608621,5.374341325,7180,6374,6139,Dorsomedial hypothalamic nucleus (DMH),E,True,41.8
night7,66,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.430620805,5.419642482,7180,6420,6131,Dorsomedial hypothalamic nucleus (DMH),E,True,41.8
night7,67,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.430620805,5.419642482,7180,6420,6131,Dorsomedial hypothalamic nucleus (DMH),E,True,41.8
night7,68,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.414645173,5.510244795,7180,6510,6115,Dorsomedial hypothalamic nucleus (DMH),E,True,41.8
night7,69,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.414645173,5.510244795,7180,6510,6115,Dorsomedial hypothalamic nucleus (DMH),E,True,41.8
night7,70,ZI,ZI,zona incerta,mammillothalamic tract,mtt,-1.78,0.606352761,4.423017036,7180,5423,6306,Mammillothalamic tract (mt),E,True,41.8
night7,71,ZI,ZI,zona incerta,mammillothalamic tract,mtt,-1.78,0.606352761,4.423017036,7180,5423,6306,Mammillothalamic tract (mt),E,True,41.8
night7,72,ZI,ZI,zona incerta,mammillothalamic tract,mtt,-1.78,0.614340577,4.377715879,7180,5378,6314,Mammillothalamic tract (mt),E,True,41.8
night7,73,DMH,DMH,dorsomedial hypothalamus,Hypothalamus,HY,-1.78,0.490529426,5.079883807,7180,6080,6191,Hypothalamus,E,True,41.8
night7,74,VM-thalamus,VM-thalamus,ventromedial thalamus,mammillothalamic tract,mtt,-1.78,0.622328393,4.332414723,7180,5332,6322,Mammillothalamic tract (mt),E,True,41.8
night7,75,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.470559886,5.193136699,7180,6193,6171,Dorsomedial hypothalamic nucleus (DMH),E,True,41.8
night7,76,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.46257207,5.238437855,7180,6238,6163,Dorsomedial hypothalamic nucleus (DMH),E,True,41.8
night7,77,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.474553794,5.17048612,7180,6170,6175,Dorsomedial hypothalamic nucleus (DMH),E,True,41.8
night7,78,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.446596437,5.329040169,7180,6329,6147,Dorsomedial hypothalamic nucleus (DMH),E,True,41.8
night7,79,DMH,DMH,dorsomedial hypothalamus,Ventromedial hypothalamic nucleus,VMH,-1.78,0.382693908,5.691449422,7180,6691,6083,Ventromedial hypothalamic nucleus (VMH),E,True,41.8
day3,1,PH,PH,posterior hypothalamus,Midbrain,MB,-2.46,0.372616209,4.336513566,7860,5337,6073,Midbrain,I,True,51.1
day3,2,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.46,0.240817243,5.08398265,7860,6084,5941,Mammillary nucleus (MM),E,True,51.1
day3,3,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.46,0.248805059,5.038681494,7860,6039,5949,Mammillary nucleus (MM),I,True,51.1
day3,4,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.46,0.240817243,5.08398265,7860,6084,5941,Mammillary nucleus (MM),E,True,51.1
day3,5,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.46,0.22484161,5.174584964,7860,6175,5925,Mammillary nucleus (MM),E,True,51.1
day3,6,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.46,0.22484161,5.174584964,7860,6175,5925,Mammillary nucleus (MM),E,True,51.1
day3,7,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.46,0.296731956,4.766874554,7860,5767,5997,Supramammillary nucleus (SuM),E,True,51.1
day3,8,PH,PH,posterior hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.46,0.276762415,4.880127446,7860,5880,5977,Mammillary nucleus (MM),I,True,51.1
day3,9,MC,Mammillary Complex,mammillary complex,"Periventricular hypothalamic nucleus, posterior part",PVp,-2.46,0.168926897,5.49169306,7860,6492,5869,Periventricular hypothalamic nucleus (Pe),I,True,51.1
day3,10,MC,Mammillary Complex,mammillary complex,"Periventricular hypothalamic nucleus, posterior part",PVp,-2.46,0.160939081,5.536994217,7860,6537,5861,Periventricular hypothalamic nucleus (Pe),E,True,51.1
day3,11,PH,PH,posterior hypothalamus,Midbrain,MB,-2.46,0.352646669,4.449766457,7860,5450,6053,Midbrain,I,True,51.1
day3,12,PH,PH,posterior hypothalamus,Midbrain,MB,-2.46,0.360634485,4.404465301,7860,5404,6061,Midbrain,E,True,51.1
day3,13,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.46,0.256792875,4.993380337,7860,5993,5957,Mammillary nucleus (MM),E,True,51.1
day3,14,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.46,0.272768507,4.902778024,7860,5903,5973,Mammillary nucleus (MM),E,True,51.1
day3,15,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.46,0.280756323,4.857476867,7860,5857,5981,Mammillary nucleus (MM),I,True,51.1
day3,16,PH,PH,posterior hypothalamus,Midbrain,MB,-2.66,0.376610118,4.313862988,8060,5314,6077,Midbrain,I,True,51.1
day3,17,PH,PH,posterior hypothalamus,Midbrain,MB,-2.66,0.352646669,4.449766457,8060,5450,6053,Midbrain,I,True,51.1
day3,18,MC,Mammillary Complex,mammillary complex,Supramammillary nucleus,SUM,-2.66,0.304719772,4.721573397,8060,5722,6005,Supramammillary nucleus (SuM),E,True,51.1
day3,19,MC,Mammillary Complex,mammillary complex,Supramammillary nucleus,SUM,-2.66,0.296731956,4.766874554,8060,5767,5997,Supramammillary nucleus (SuM),I,True,51.1
day3,20,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, dorsal part",MMd,-2.66,0.28874414,4.812175711,8060,5812,5989,Mammillary nucleus (MM),I,True,51.1
day3,21,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, dorsal part",MMd,-2.66,0.28874414,4.812175711,8060,5812,5989,Mammillary nucleus (MM),E,True,51.1
day3,22,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, median part",MMme,-2.66,0.172920805,5.469042482,8060,6469,5873,Mammillary nucleus (MM),E,True,51.1
day3,23,PH,PH,posterior hypothalamus,Midbrain,MB,-2.66,0.356640577,4.427115879,8060,5427,6057,Midbrain,E,True,51.1
day3,24,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.200878162,5.310488434,8060,6310,5901,Mammillary nucleus (MM),E,True,51.1
day3,25,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.192890346,5.35578959,8060,6356,5893,Mammillary nucleus (MM),I,True,51.1
day3,26,ARH,ARH,arcuate hypothalamus,Outside brain,,-2.66,0.144963449,5.62759653,8060,6628,5845,Outside brain,I,True,51.1
day3,27,ARH,ARH,arcuate hypothalamus,Outside brain,,-2.66,0.152951265,5.582295373,8060,6582,5853,Outside brain,E,True,51.1
day3,28,ARH,ARH,arcuate hypothalamus,Outside brain,,-2.66,0.152951265,5.582295373,8060,6582,5853,Outside brain,I,True,51.1
day3,29,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.252798967,5.016030915,8060,6016,5953,Mammillary nucleus (MM),I,True,51.1
day3,30,MC,Mammillary Complex,mammillary complex,Dorsomedial nucleus of the hypothalamus,DMH,-2.06,0.168926897,5.49169306,7460,6492,5869,Dorsomedial hypothalamic nucleus (DMH),I,True,51.1
day3,31,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-2.06,0.276762415,4.880127446,7460,5880,5977,Posterior hypothalamic area (PH),E,True,51.1
day3,32,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-2.06,0.220847702,5.197235542,7460,6197,5921,Posterior hypothalamic area (PH),E,True,51.1
day3,33,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-2.06,0.244811151,5.061332072,7460,6061,5945,Posterior hypothalamic area (PH),I,True,51.1
day3,34,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-2.06,0.212859886,5.242536699,7460,6243,5913,Posterior hypothalamic area (PH),I,True,51.1
day3,35,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-2.06,0.208865978,5.265187277,7460,6265,5909,Posterior hypothalamic area (PH),I,True,51.1
day3,36,MC,Mammillary Complex,mammillary complex,Dorsomedial nucleus of the hypothalamus,DMH,-2.06,0.164932989,5.514343638,7460,6514,5865,Dorsomedial hypothalamic nucleus (DMH),I,True,51.1
day3,37,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-2.26,0.304719772,4.721573397,7660,5722,6005,Posterior hypothalamic area (PH),I,True,51.1
day3,38,PH,PH,posterior hypothalamus,Dorsal premammillary nucleus,PMd,-2.26,0.248805059,5.038681494,7660,6039,5949,Dorsal premammillary nucleus (PMD),E,True,51.1
day3,39,PH,PH,posterior hypothalamus,Dorsal premammillary nucleus,PMd,-2.26,0.248805059,5.038681494,7660,6039,5949,Dorsal premammillary nucleus (PMD),E,True,51.1
day3,40,PH,PH,posterior hypothalamus,Dorsal premammillary nucleus,PMd,-2.26,0.248805059,5.038681494,7660,6039,5949,Dorsal premammillary nucleus (PMD),I,True,51.1
day3,41,MC,Mammillary Complex,mammillary complex,Dorsal premammillary nucleus,PMd,-2.26,0.208865978,5.265187277,7660,6265,5909,Dorsal premammillary nucleus (PMD),I,True,51.1
day3,42,MC,Mammillary Complex,mammillary complex,Dorsal premammillary nucleus,PMd,-2.26,0.196884254,5.333139012,7660,6333,5897,Dorsal premammillary nucleus (PMD),I,True,51.1
day3,43,ARH,ARH,arcuate hypothalamus,"Periventricular hypothalamic nucleus, posterior part",PVp,-2.26,0.124993908,5.740849422,7660,6741,5825,Periventricular hypothalamic nucleus (Pe),E,True,51.1
day3,44,ARH,ARH,arcuate hypothalamus,"Periventricular hypothalamic nucleus, posterior part",PVp,-2.26,0.132981724,5.695548265,7660,6696,5833,Periventricular hypothalamic nucleus (Pe),E,True,51.1
day3,45,ARH,ARH,arcuate hypothalamus,"Periventricular hypothalamic nucleus, posterior part",PVp,-2.26,0.128987816,5.718198843,7660,6718,5829,Periventricular hypothalamic nucleus (Pe),E,True,51.1
day3,46,ARH,ARH,arcuate hypothalamus,"Tuberomammillary nucleus, dorsal part",TMd,-2.26,0.148957357,5.604945952,7660,6605,5849,Tuberomammillary nucleus (TM),E,True,51.1
day3,47,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.26,0.268774599,4.925428602,7660,5925,5969,Supramammillary nucleus (SuM),I,True,51.1
day4,1,VMH,Ventromedial HT,ventromedial hypothalamus,Ventromedial hypothalamic nucleus,VMH,-1.58,0.334802529,5.462190747,6980,6462,6035,Ventromedial hypothalamic nucleus (VMH),I,True,42.6
day4,2,VMH,Ventromedial HT,ventromedial hypothalamus,Ventromedial hypothalamic nucleus,VMH,-1.58,0.342790346,5.41688959,6980,6417,6043,Ventromedial hypothalamic nucleus (VMH),E,True,42.6
day4,3,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.58,0.414680691,5.009179181,6980,6009,6115,Dorsomedial hypothalamic nucleus (DMH),I,True,42.6
day4,4,VM-thalamus,VM-thalamus,ventromedial thalamus,Hypothalamus,HY,-1.58,0.47858322,4.646769927,6980,5647,6179,Hypothalamus,I,True,42.6
day4,5,VM-thalamus,VM-thalamus,ventromedial thalamus,Hypothalamus,HY,-1.58,0.474589312,4.669420506,6980,5669,6175,Hypothalamus,I,True,42.6
day4,6,VM-thalamus,VM-thalamus,ventromedial thalamus,Hypothalamus,HY,-1.58,0.482577129,4.624119349,6980,5624,6183,Hypothalamus,I,True,42.6
day4,7,VM-thalamus,VM-thalamus,ventromedial thalamus,Hypothalamus,HY,-1.58,0.482577129,4.624119349,6980,5624,6183,Hypothalamus,I,True,42.6
day4,8,VM-thalamus,VM-thalamus,ventromedial thalamus,Hypothalamus,HY,-1.58,0.47858322,4.646769927,6980,5647,6179,Hypothalamus,E,True,42.6
day4,9,VMH,Ventromedial HT,ventromedial hypothalamus,mammillothalamic tract,mtt,-1.58,0.526510118,4.374962988,6980,5375,6227,Mammillothalamic tract (mt),I,True,42.6
day4,10,VMH,Ventromedial HT,ventromedial hypothalamus,mammillothalamic tract,mtt,-1.58,0.526510118,4.374962988,6980,5375,6227,Mammillothalamic tract (mt),I,True,42.6
day4,11,VMH,Ventromedial HT,ventromedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.322820805,5.530142482,7180,6530,6023,Dorsomedial hypothalamic nucleus (DMH),I,True,42.6
day4,12,VMH,Ventromedial HT,ventromedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.326814713,5.507491904,7180,6507,6027,Dorsomedial hypothalamic nucleus (DMH),E,True,42.6
day4,13,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.358765978,5.326287277,7180,6326,6059,Dorsomedial hypothalamic nucleus (DMH),E,True,42.6
day4,14,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.366753794,5.28098612,7180,6281,6067,Dorsomedial hypothalamic nucleus (DMH),E,True,42.6
day4,15,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.366753794,5.28098612,7180,6281,6067,Dorsomedial hypothalamic nucleus (DMH),I,True,42.6
day4,16,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.382729426,5.190383807,7180,6190,6083,Dorsomedial hypothalamic nucleus (DMH),I,True,42.6
day4,17,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.37474161,5.235684964,7180,6236,6075,Dorsomedial hypothalamic nucleus (DMH),I,True,42.6
day4,18,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.386723335,5.167733229,7180,6168,6087,Dorsomedial hypothalamic nucleus (DMH),E,True,42.6
day4,19,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.394711151,5.122432072,7180,6122,6095,Dorsomedial hypothalamic nucleus (DMH),I,True,42.6
day4,20,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.394711151,5.122432072,7180,6122,6095,Dorsomedial hypothalamic nucleus (DMH),I,True,42.6
day4,21,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.390717243,5.14508265,7180,6145,6091,Dorsomedial hypothalamic nucleus (DMH),E,True,42.6
day4,22,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.78,0.406692875,5.054480337,7180,6054,6107,Dorsomedial hypothalamic nucleus (DMH),I,True,42.6
day4,23,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.362759886,5.303636699,7380,6304,6063,Posterior hypothalamic area (PH),E,True,42.6
day4,24,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.434650232,4.895926289,7380,5896,6135,Posterior hypothalamic area (PH),E,True,42.6
day4,25,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.430656323,4.918576867,7380,5919,6131,Posterior hypothalamic area (PH),E,True,42.6
day4,26,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.430656323,4.918576867,7380,5919,6131,Posterior hypothalamic area (PH),E,True,42.6
day4,27,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.430656323,4.918576867,7380,5919,6131,Posterior hypothalamic area (PH),E,True,42.6
day4,28,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.434650232,4.895926289,7380,5896,6135,Posterior hypothalamic area (PH),E,True,42.6
day4,29,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.43864414,4.873275711,7380,5873,6139,Posterior hypothalamic area (PH),E,True,42.6
day4,30,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.442638048,4.850625132,7380,5851,6143,Posterior hypothalamic area (PH),E,True,42.6
day4,31,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.442638048,4.850625132,7380,5851,6143,Posterior hypothalamic area (PH),E,True,42.6
day4,32,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.442638048,4.850625132,7380,5851,6143,Posterior hypothalamic area (PH),E,True,42.6
day4,33,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.43864414,4.873275711,7380,5873,6139,Posterior hypothalamic area (PH),I,True,42.6
day4,34,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.454619772,4.782673397,7380,5783,6155,Posterior hypothalamic area (PH),I,True,42.6
day4,35,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.45861368,4.760022819,7380,5760,6159,Posterior hypothalamic area (PH),E,True,42.6
day4,36,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.45861368,4.760022819,7380,5760,6159,Posterior hypothalamic area (PH),E,True,42.6
day4,37,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.462607588,4.737372241,7380,5737,6163,Posterior hypothalamic area (PH),E,True,42.6
day4,38,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-1.98,0.474589312,4.669420506,7380,5669,6175,Posterior hypothalamic area (PH),E,True,42.6
day4,39,PH,PH,posterior hypothalamus,mammillothalamic tract,mtt,-1.98,0.506540577,4.488215879,7380,5488,6207,Mammillothalamic tract (mt),E,True,42.6
day4,40,DMH,DMH,dorsomedial hypothalamus,Ventral premammillary nucleus,PMv,-2.18,0.338796437,5.439540169,7580,6440,6039,Ventral premammillary nucleus (PMV),E,True,42.6
day4,41,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.18,0.382729426,5.190383807,7580,6190,6083,Dorsal premammillary nucleus (PMD),I,True,42.6
day4,42,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.18,0.382729426,5.190383807,7580,6190,6083,Dorsal premammillary nucleus (PMD),I,True,42.6
day4,43,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.18,0.402698967,5.077130915,7580,6077,6103,Dorsal premammillary nucleus (PMD),I,True,42.6
day4,44,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.18,0.398705059,5.099781494,7580,6100,6099,Dorsal premammillary nucleus (PMD),I,True,42.6
day4,45,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.18,0.398705059,5.099781494,7580,6100,6099,Dorsal premammillary nucleus (PMD),E,True,42.6
day4,46,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.18,0.402698967,5.077130915,7580,6077,6103,Dorsal premammillary nucleus (PMD),E,True,42.6
day4,47,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.18,0.402698967,5.077130915,7580,6077,6103,Dorsal premammillary nucleus (PMD),I,True,42.6
day4,48,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.18,0.406692875,5.054480337,7580,6054,6107,Dorsal premammillary nucleus (PMD),I,True,42.6
day4,49,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.18,0.410686783,5.031829759,7580,6032,6111,Dorsal premammillary nucleus (PMD),E,True,42.6
day4,50,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.18,0.402698967,5.077130915,7580,6077,6103,Dorsal premammillary nucleus (PMD),E,True,42.6
day4,51,PH,PH,posterior hypothalamus,Dorsal premammillary nucleus,PMd,-2.18,0.418674599,4.986528602,7580,5987,6119,Dorsal premammillary nucleus (PMD),E,True,42.6
day4,52,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.18,0.434650232,4.895926289,7580,5896,6135,Supramammillary nucleus (SuM),E,True,42.6
day4,53,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.18,0.434650232,4.895926289,7580,5896,6135,Supramammillary nucleus (SuM),E,True,42.6
day4,54,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.18,0.43864414,4.873275711,7580,5873,6139,Supramammillary nucleus (SuM),E,True,42.6
day4,55,PH,PH,posterior hypothalamus,principal mammillary tract,pm,-2.18,0.474589312,4.669420506,7580,5669,6175,Principal mammillary tract (pm),I,True,42.6
day4,56,PH,PH,posterior hypothalamus,principal mammillary tract,pm,-2.18,0.47858322,4.646769927,7580,5647,6179,Principal mammillary tract (pm),E,True,42.6
day4,57,PH,PH,posterior hypothalamus,principal mammillary tract,pm,-2.18,0.498552761,4.533517036,7580,5534,6199,Principal mammillary tract (pm),E,True,42.6
day4,58,PH,PH,posterior hypothalamus,principal mammillary tract,pm,-2.18,0.494558853,4.556167614,7580,5556,6195,Principal mammillary tract (pm),I,True,42.6
day4,59,PH,PH,posterior hypothalamus,principal mammillary tract,pm,-2.18,0.494558853,4.556167614,7580,5556,6195,Principal mammillary tract (pm),I,True,42.6
day4,60,PH,PH,posterior hypothalamus,mammillothalamic tract,mtt,-2.18,0.522516209,4.397613566,7580,5398,6223,Mammillothalamic tract (mt),E,True,42.6
day4,61,PH,PH,posterior hypothalamus,mammillothalamic tract,mtt,-2.18,0.526510118,4.374962988,7580,5375,6227,Mammillothalamic tract (mt),E,True,42.6
day5,1,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-2.06,0.126635978,5.380687277,7460,6381,5827,Dorsomedial hypothalamic nucleus (DMH),E,True,43.7
day5,2,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-2.06,0.190538507,5.018278024,7460,6018,5891,Posterior hypothalamic area (PH),E,True,43.7
day5,3,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-2.06,0.22648368,4.814422819,7460,5814,5926,Posterior hypothalamic area (PH),E,True,43.7
day5,4,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-2.06,0.234471496,4.769121662,7460,5769,5934,Posterior hypothalamic area (PH),I,True,43.7
day5,5,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-2.06,0.278404485,4.519965301,7460,5520,5978,Posterior hypothalamic area (PH),I,True,43.7
day5,6,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-2.06,0.286392301,4.474664144,7460,5475,5986,Posterior hypothalamic area (PH),I,True,43.7
day5,7,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-2.06,0.294380118,4.429362988,7460,5429,5994,Posterior hypothalamic area (PH),I,True,43.7
day5,8,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-2.06,0.290386209,4.452013566,7460,5452,5990,Posterior hypothalamic area (PH),E,True,43.7
day5,9,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-2.06,0.294380118,4.429362988,7460,5429,5994,Posterior hypothalamic area (PH),I,True,43.7
day5,10,PH,PH,posterior hypothalamus,Dorsal premammillary nucleus,PMd,-2.26,0.162581151,5.176832072,7660,6177,5863,Dorsal premammillary nucleus (PMD),E,True,43.7
day5,11,PH,PH,posterior hypothalamus,Dorsal premammillary nucleus,PMd,-2.26,0.170568967,5.131530915,7660,6132,5871,Dorsal premammillary nucleus (PMD),I,True,43.7
day5,12,PH,PH,posterior hypothalamus,Dorsal premammillary nucleus,PMd,-2.26,0.170568967,5.131530915,7660,6132,5871,Dorsal premammillary nucleus (PMD),I,True,43.7
day5,13,PH,PH,posterior hypothalamus,Dorsal premammillary nucleus,PMd,-2.26,0.166575059,5.154181494,7660,6154,5867,Dorsal premammillary nucleus (PMD),I,True,43.7
day5,14,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.26,0.234471496,4.769121662,7660,5769,5934,Supramammillary nucleus (SuM),E,True,43.7
day5,15,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.26,0.234471496,4.769121662,7660,5769,5934,Supramammillary nucleus (SuM),I,True,43.7
