"metric","estimator","model_level","term","estimate","std_error","df","t_value","p_value"
"local_efficiency","glmcc_rm","interaction","(Intercept)",0.134942689873861,0.0736320214842989,217.34882136496,1.83266311522679,0.0682207650800168
"local_efficiency","glmcc_rm","interaction","conditionlightON",-0.0220452985278203,0.0718326715397617,673.000009640417,-0.306897934536899,0.759015992915882
"local_efficiency","glmcc_rm","interaction","regionARH",0.00430716185148598,0.0887187472025791,1138.78948855065,0.0485484972150369,0.961287627647836
"local_efficiency","glmcc_rm","interaction","regionDMH",0.0350091452524657,0.070095954697895,1138.99262326867,0.499446015156664,0.617561667500276
"local_efficiency","glmcc_rm","interaction","regionMC",0.0154360843072202,0.0755233952241357,1112.84884140507,0.204388113926944,0.838087590314503
"local_efficiency","glmcc_rm","interaction","regionPH",-0.0182810265475448,0.071965736786838,1124.90901899422,-0.254024030931456,0.799523415743184
"local_efficiency","glmcc_rm","interaction","regionPVH",0.0393401131638868,0.0705238832805296,1151.03306158574,0.557826814604066,0.577071122745267
"local_efficiency","glmcc_rm","interaction","regionVM-thalamus",0.0169087162446758,0.0680884805554296,1144.69619947818,0.248334462845161,0.803920179024295
"local_efficiency","glmcc_rm","interaction","regionVMH",-0.0434389312243894,0.0770419486312012,1166.42408851212,-0.563834793851476,0.572974954434758
"local_efficiency","glmcc_rm","interaction","regionZI",0.0407100477908404,0.0988786553697088,1142.66858471239,0.411717247151318,0.680623896631632
"local_efficiency","glmcc_rm","interaction","conditionlightON:regionARH",-0.0264268773796719,0.0950256924517981,673.000008637897,-0.278102444694912,0.781019135870338
"local_efficiency","glmcc_rm","interaction","conditionlightON:regionDMH",-0.00539407654453935,0.0750994436738671,673.000009494458,-0.071825785660465,0.942761891055762
"local_efficiency","glmcc_rm","interaction","conditionlightON:regionMC",0.00494631842112977,0.0787998130577548,673.000009298045,0.0627706872540987,0.949967745738213
"local_efficiency","glmcc_rm","interaction","conditionlightON:regionPH",0.0323660919331824,0.075980221186138,673.000009466124,0.425980491079267,0.670258261420023
"local_efficiency","glmcc_rm","interaction","conditionlightON:regionPVH",0.0152288373060665,0.0766806579908966,673.000009438741,0.198600764587524,0.842635034353733
"local_efficiency","glmcc_rm","interaction","conditionlightON:regionVM-thalamus",-0.00329548331375026,0.0736065848655286,673.000009553142,-0.0447715828654564,0.964302656658205
"local_efficiency","glmcc_rm","interaction","conditionlightON:regionVMH",0.0449169654996656,0.0854112244747707,673.0000089808,0.525890663386209,0.59913741518988
"local_efficiency","glmcc_rm","interaction","conditionlightON:regionZI",-0.125205412463922,0.106545069999444,673.000008350451,-1.17514036514853,0.240354150847164
"local_efficiency","glmcc_rm","interaction","ANOVA_condition",3.33355129154808,NA,1,NA,0.0683231308301848
"local_efficiency","glmcc_rm","interaction","ANOVA_region",0.708655475352241,NA,8,NA,0.684071835720464
"local_efficiency","glmcc_rm","interaction","ANOVA_condition:region",0.699906890856642,NA,8,NA,0.691837366069675
"hub_score","glmcc_rm","interaction","(Intercept)",0.016480413292468,0.0709180048082809,230.955353951622,0.232386871810917,0.81644333884199
"hub_score","glmcc_rm","interaction","conditionlightON",0.000712111812370235,0.0486726916807081,673.000020194786,0.0146306232053422,0.988331204121764
"hub_score","glmcc_rm","interaction","regionARH",-0.0107722108027968,0.0865068446654414,883.460637757841,-0.12452437543477,0.90092842877023
"hub_score","glmcc_rm","interaction","regionDMH",0.121650069246911,0.0683467736931366,883.683131786149,1.77989483151166,0.0754367401182514
"hub_score","glmcc_rm","interaction","regionMC",0.0325993702240648,0.0739587547224121,863.087458825017,0.440777705714751,0.659484314994806
"hub_score","glmcc_rm","interaction","regionPH",0.0622382467769956,0.0703331141375666,872.2691894807,0.884906740447494,0.3764507919829
"hub_score","glmcc_rm","interaction","regionPVH",0.0680903264702168,0.0685886034493978,891.965562929889,0.992735280292613,0.321108202144869
"hub_score","glmcc_rm","interaction","regionVM-thalamus",0.0625266744518725,0.0663115382489992,888.11290999867,0.94292299806235,0.345976715431018
"hub_score","glmcc_rm","interaction","regionVMH",0.0893438565212889,0.0746431589306155,901.18555938237,1.1969463484837,0.231642237189605
"hub_score","glmcc_rm","interaction","regionZI",0.104160293794525,0.0963466537377843,886.843169596087,1.08109923649249,0.279946865777327
"hub_score","glmcc_rm","interaction","conditionlightON:regionARH",0.050593462258923,0.0643879189136381,673.000021431335,0.785760172289196,0.432284553196944
"hub_score","glmcc_rm","interaction","conditionlightON:regionDMH",-0.017926165670814,0.0508862052458611,673.000020443652,-0.352279475040478,0.724738965319458
"hub_score","glmcc_rm","interaction","conditionlightON:regionMC",0.0670787435872126,0.0533935175073438,673.000020675057,1.25630875654496,0.209439959801604
"hub_score","glmcc_rm","interaction","conditionlightON:regionPH",0.013769350103444,0.0514830062749073,673.000020479119,0.267454274715795,0.78920135667216
"hub_score","glmcc_rm","interaction","conditionlightON:regionPVH",0.0153639703122866,0.0519576112688336,673.00002049955,0.295702014336109,0.767548870474068
"hub_score","glmcc_rm","interaction","conditionlightON:regionVM-thalamus",-0.0167757866074539,0.0498746675298948,673.000020328342,-0.336358865899177,0.736705112631479
"hub_score","glmcc_rm","interaction","conditionlightON:regionVMH",0.00825757836767326,0.0578733061964865,673.000021020692,0.142683715695071,0.886582684164868
"hub_score","glmcc_rm","interaction","conditionlightON:regionZI",-0.060066866004671,0.0721932684810683,673.000021758463,-0.832028626331314,0.405687913071724
"hub_score","glmcc_rm","interaction","ANOVA_condition",0.473250899667519,NA,1,NA,0.4917324210841
"hub_score","glmcc_rm","interaction","ANOVA_region",1.09507705289411,NA,8,NA,0.364471117309865
"hub_score","glmcc_rm","interaction","ANOVA_condition:region",2.1635173837154,NA,8,NA,0.028433694685963
