animal,condition,neuron_id,region,node_strength,clustering_coefficient,local_efficiency,hub_score,z_score,ei,spikes
day6,ongoing,40,MC,-9.011674,0.695238095238095,0.377666634685349,0.564250530408946,-0.647661891803874,I,55143
day6,ongoing,41,MC,-4.825042,0.8,0.365018121930217,0.30207086472251,0.11422195563384,I,22310
day6,ongoing,42,MC,0.0,0.0,0.0,1.2538936376905902e-19,0.992283739666581,E,8447
day6,ongoing,43,MC,-1.091299,0.0,0.0,0.0948591195745956,0.793689002697836,E,9965
day6,ongoing,44,MC,-1.627937,1.0,0.510722,0.0900403279388391,0.696031548180391,E,15905
day6,ongoing,45,MC,0.0,0.0,0.0,1.2538936376905902e-19,0.992283739666581,I,11777
day6,ongoing,46,MC,-19.973485,0.310344827586207,0.314006097209633,0.754414667284375,-2.64249371355583,E,134525
day6,ongoing,47,MC,-5.554478,0.805555555555556,0.387678038217663,0.381988375310849,-0.0185209045314616,I,31474
day6,ongoing,48,MC,-7.737216,0.5,0.336991147145861,0.320728463495865,-0.415735855687546,I,42406
day6,ongoing,49,MC,-9.481164,0.551282051282051,0.359163242282803,0.489374573869447,-0.733099744362573,I,49664
day6,ongoing,50,MC,-8.200154,0.803030303030303,0.396663407712622,0.694705170830843,-0.499981374415994,I,57525
day6,ongoing,51,PH,-4.766419,0.733333333333333,0.361976963344632,0.28806783594592,0.124890176960276,I,21602
day6,ongoing,52,PH,-10.779636,0.522875816993464,0.374939670191736,0.459075283236657,-0.969395851388494,I,54267
day6,ongoing,53,PH,-6.830532,0.545454545454545,0.356664521667725,0.37831272836596,-0.250737380939774,E,39786
day6,ongoing,54,PH,0.0,0.0,0.0,1.53817302335055e-19,0.992283739666581,I,12419
day6,ongoing,55,PH,-5.80699,0.6,0.301379558963829,0.114791942355492,-0.0644730718306636,E,9236
day6,ongoing,56,PH,-5.950897,0.711111111111111,0.363395356406453,0.387772090777632,-0.0906612868047093,E,40355
night6,lightON,1,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,I,236
night6,lightON,2,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,I,126
night6,lightON,3,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,1457
night6,lightON,4,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,38
night6,lightON,5,DMH,-0.784538,0.0,0.0,0.0097889763743333,0.173196028295068,I,416
night6,lightON,6,DMH,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,308
night6,lightON,7,DMH,-1.236535,0.0,0.0,0.206123288744043,0.0249950647379482,I,395
night6,lightON,8,DMH,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,I,370
night6,lightON,9,DMH,-1.118777,0.0,0.0,0.186493705888789,0.0636056065480914,I,325
night6,lightON,10,DMH,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,I,317
night6,lightON,11,DMH,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,355
night6,lightON,12,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,769
night6,lightON,13,DMH,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,293
night6,lightON,14,DMH,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,I,325
night6,lightON,15,DMH,-1.039683,0.0,0.0,-3.4103434917784104e-19,0.0895389800253199,I,378
night6,lightON,16,DMH,-1.119796,0.0,0.0,-3.4103434917784104e-19,0.0632714964060668,E,382
night6,lightON,17,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,475
night6,lightON,18,VM-thalamus,-2.637391,1.0,1.2903669270953,0.105268929554029,-0.434318180714505,E,3669
night6,lightON,19,PVH,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,I,1150
night6,lightON,20,PVH,-1.135751,0.0,0.0,-3.4103434917784104e-19,0.0580401643982131,I,730
night6,lightON,21,VM-thalamus,-0.528901,0.0,0.0,-3.4103434917784104e-19,0.257014393728581,E,1651
night6,lightON,22,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,342
night6,lightON,23,VMH,-0.87589,0.0,0.0,-3.4103434917784104e-19,0.143243496701119,I,384
night6,lightON,24,VMH,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,412
night6,lightON,25,VMH,-2.238362,1.0,0.335926,0.0550895422533436,-0.303484386934383,I,1071
night6,lightON,26,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,139
night6,lightON,27,DMH,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,393
night6,lightON,28,DMH,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,I,346
night6,lightON,29,DMH,-1.285573,0.0,0.0,0.0160405789451636,0.0089164649885825,E,302
night6,lightON,30,DMH,-1.022777,1.0,0.335926,0.119520249041193,0.0950821263070356,I,1392
night6,lightON,31,VM-thalamus,-0.539595,0.0,0.0,0.0899473900777915,0.2535080405796,E,1114
night6,lightON,32,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,I,716
night6,lightON,33,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,I,1955
night6,lightON,34,PVH,1.625923,1.0,1.47308483333333,-0.860369694067242,0.963538979281155,I,718
night6,lightON,35,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,48
night6,lightON,36,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,139
night6,lightON,37,DMH,-1.686596,0.866666666666667,1.10930624955507,0.0896480217188665,-0.122571122337366,I,3502
night6,lightON,38,DMH,-9.049026,0.288888888888889,0.442084131759772,0.0548174246749787,-2.53656771992948,E,8494
night6,lightON,39,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,433
night6,lightON,40,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,856
night6,lightON,41,VM-thalamus,-0.704017,0.0,0.0,0.11735559395546,0.199597287123296,E,688
night6,lightON,42,VM-thalamus,-10.875428,0.152380952380952,0.26063845453554,0.0299835310687448,-3.13540916410423,I,11928
night6,lightON,43,VM-thalamus,-14.418006,0.212121212121212,0.34884196261253,0.979639897405927,-4.29695110592299,I,10033
night6,lightON,44,VM-thalamus,-11.663417,0.388888888888889,0.559345748831962,1.0,-3.39377532377434,I,7183
night6,lightON,45,VM-thalamus,-0.97858,0.0,0.0,-3.4103434917784104e-19,0.109573456971474,E,468
night6,lightON,46,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,513
night6,lightON,47,VM-thalamus,-1.893107,1.0,0.335926,0.0604706542430688,-0.190282034545067,E,409
night6,lightON,48,VM-thalamus,0.0,0.0,0.0,-3.4103434917784104e-19,0.430430672655928,E,74
night6,lightON,49,VM-thalamus,0.0,0.0,0.0,-3.6564544066701203e-19,0.430430672655928,E,446
night6,lightON,50,VM-thalamus,0.0,0.0,0.0,-3.6564544066701203e-19,0.430430672655928,E,0
night6,lightON,51,PVH,-1.836,0.0,0.0,-3.6564544066701203e-19,-0.17155776773388,I,386
night6,lightON,52,PVH,-1.015471,0.0,0.0,-3.6564544066701203e-19,0.0974776206128569,I,508
night6,lightON,53,PVH,-1.523745,1.0,0.41311,0.0,-0.0691754690117013,I,927
night6,lightON,54,PVH,-1.308393,0.0,0.0,0.0,0.0014342339375502,I,461
night6,ongoing,1,VM-thalamus,-1.058153,0.0,0.0,0.0804817619595347,0.130382475373281,I,6304
night6,ongoing,2,VM-thalamus,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,I,7945
night6,ongoing,3,VM-thalamus,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,4831
night6,ongoing,4,VM-thalamus,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,3456
night6,ongoing,5,DMH,-1.597481,0.0,0.0,0.121502358899781,-0.0204264663965196,I,6243
night6,ongoing,6,DMH,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,4499
night6,ongoing,7,DMH,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,I,5680
night6,ongoing,8,DMH,-1.474091,0.0,0.0,0.0062034529523745,0.0140763135907529,I,5571
night6,ongoing,9,DMH,-2.409863,1.0,0.292754,-3.9493204570267604e-19,-0.247587803714134,I,4760
night6,ongoing,10,DMH,-1.098026,0.0,0.0,-3.9493204570267604e-19,0.11923303582038,I,5503
night6,ongoing,11,DMH,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,4973
night6,ongoing,12,VM-thalamus,-0.79006,0.0,0.0,-3.9493204570267604e-19,0.205347657277227,E,9378
night6,ongoing,13,DMH,-1.443706,0.0,0.0,-3.9493204570267604e-19,0.0225726825826751,E,4941
night6,ongoing,14,DMH,-2.031517,1.0,0.916328,0.0915801051314446,-0.14179325960955,I,4830
night6,ongoing,15,DMH,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,I,6425
night6,ongoing,16,DMH,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,5007
night6,ongoing,17,VM-thalamus,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,8002
night6,ongoing,18,VM-thalamus,-1.091464,1.0,1.53,0.0016731287356026,0.121067927159033,E,23961
night6,ongoing,19,PVH,-0.461401,0.0,0.0,-3.9493204570267604e-19,0.297248533910965,I,28698
night6,ongoing,20,PVH,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,I,12426
night6,ongoing,21,VM-thalamus,-1.582449,1.0,1.1211948124865,0.102204820624259,-0.0162231615195548,E,30137
night6,ongoing,22,VM-thalamus,-1.130598,0.0,0.0,-3.9493204570267604e-19,0.110125129590171,E,9376
night6,ongoing,23,VMH,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,I,5651
night6,ongoing,24,VMH,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,5447
night6,ongoing,25,VMH,-0.666426,0.0,0.0,0.0506875080405621,0.239918665470325,I,12220
night6,ongoing,26,VM-thalamus,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,2407
night6,ongoing,27,DMH,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,5649
night6,ongoing,28,DMH,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,I,6183
night6,ongoing,29,DMH,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,4813
night6,ongoing,30,DMH,-1.56204,1.0,1.34326349256749,0.0860535262108436,-0.0105163195002644,I,20966
night6,ongoing,31,VM-thalamus,-0.672127,0.0,0.0,-3.9493204570267604e-19,0.238324530218624,E,10859
night6,ongoing,32,VM-thalamus,-0.802271,0.0,0.0,-3.9493204570267604e-19,0.201933171124179,I,12167
night6,ongoing,33,VM-thalamus,-0.484556,0.0,0.0,-3.9493204570267604e-19,0.290773844952335,I,11477
night6,ongoing,34,PVH,1.93912,1.0,1.18817787846825,-0.46911485969875,0.968491324395018,I,10942
night6,ongoing,35,VM-thalamus,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,1011
night6,ongoing,36,VM-thalamus,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,1227
night6,ongoing,37,DMH,-0.378478,0.9,1.4424796488077,0.0458413782375505,0.32043577781148,I,59436
night6,ongoing,38,DMH,-8.361507,0.227272727272727,0.461713568782324,-0.198020391466039,-1.91180908173156,E,96852
night6,ongoing,39,VM-thalamus,-1.852005,1.0,1.836,0.100256108874627,-0.0915974330346632,E,5661
night6,ongoing,40,VM-thalamus,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,4312
night6,ongoing,41,VM-thalamus,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,8547
night6,ongoing,42,VM-thalamus,-12.798901,0.164835164835165,0.258252718603541,0.0518278773564435,-3.15261002912473,I,171405
night6,ongoing,43,VM-thalamus,-18.296396,0.125,0.287603782915514,1.0,-4.68984044055297,I,132184
night6,ongoing,44,VM-thalamus,-13.579856,0.254545454545455,0.408302700171098,0.861854823725231,-3.37098362945669,I,101682
night6,ongoing,45,VM-thalamus,-1.650604,1.0,1.836,0.0940735066325538,-0.0352809212248191,E,8307
night6,ongoing,46,VM-thalamus,-0.761612,0.0,0.0,-3.9493204570267604e-19,0.213302394979455,E,10129
night6,ongoing,47,VM-thalamus,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,6994
night6,ongoing,48,VM-thalamus,0.0,0.0,0.0,-3.9493204570267604e-19,0.426267232256921,E,2948
night6,ongoing,49,VM-thalamus,-0.752251,0.0,0.0,-3.9052465508692e-19,0.215919953318549,E,8725
night6,ongoing,50,VM-thalamus,0.0,0.0,0.0,-3.9052465508692e-19,0.426267232256921,E,1637
night6,ongoing,51,PVH,0.0,0.0,0.0,-3.9052465508692e-19,0.426267232256921,I,5896
night6,ongoing,52,PVH,-1.594293,0.0,0.0,-3.9052465508692e-19,-0.0195350257400691,I,6376
night6,ongoing,53,PVH,-2.139519,1.0,0.436441,-7.02944379156456e-19,-0.171993188649062,I,22260
night6,ongoing,54,PVH,-1.736753,0.0,0.0,-7.02944379156456e-19,-0.059370231485971,I,5943
night7,lightON,1,VM-thalamus,0.0,0.0,0.0,-2.67787221708611e-19,1.21533808348061,I,11
night7,lightON,2,PH,0.0,0.0,0.0,-2.67787221708611e-19,1.21533808348061,E,217
night7,lightON,3,DMH,-2.86396,1.0,1.836,-2.67787221708611e-19,0.96102538862733,E,176
night7,lightON,4,VM-thalamus,-0.55311,0.0,0.0,-2.67787221708611e-19,1.16622325832582,I,631
night7,lightON,5,VM-thalamus,-1.882621,1.0,0.534148666666667,0.106356226851039,1.04816590932406,E,600
night7,lightON,6,VM-thalamus,-20.46535,0.701587301587302,0.391165633080026,0.504251198771545,-0.601935310566632,E,6908
night7,lightON,7,DMH,-0.768403,0.0,0.0,0.0569426657788301,1.14710576261602,E,311
night7,lightON,8,DMH,-2.459829,1.0,0.918021666666667,-2.67787221708611e-19,0.996911240274612,E,597
night7,lightON,9,VMH,-0.938633,0.0,0.0,0.0518802129151241,1.13198975190188,E,342
night7,lightON,10,DMH,-13.297118,0.91699604743083,0.426000989297827,0.341924388652729,0.0345862879380621,E,3549
night7,lightON,11,PH,-13.328164,0.846666666666667,0.417504896019923,0.360469571626836,0.0318294785118079,E,4504
night7,lightON,12,PH,-2.727711,1.0,0.651547666666667,0.0867730630546174,0.973123969040836,E,1592
night7,lightON,13,PH,-23.490566,0.735449735449735,0.414191759600277,0.734238765352726,-0.870567146721205,E,5019
night7,lightON,14,PH,-9.13218,0.816666666666667,0.422571409939559,0.294784549177191,0.404422670665761,I,3627
night7,lightON,15,PH,-6.022169,0.733333333333333,0.54890286943544,0.275949228756181,0.680584096954305,E,1189
night7,lightON,16,PH,-24.124922,0.606410256410256,0.389693212208478,0.578030985836654,-0.926896419426253,I,6722
night7,lightON,17,PH,-8.500735,0.857142857142857,0.440409327653726,0.17385728469971,0.460493453638159,I,1795
night7,lightON,18,PH,-15.860553,0.707692307692308,0.392906459027899,0.423090172264858,-0.193040516532396,I,5458
night7,lightON,19,DMH,-14.171059,0.818181818181818,0.458985562012033,0.256675218258999,-0.0430175511004611,I,1372
night7,lightON,20,DMH,-12.161022,0.954545454545455,0.426657724199132,0.0971370965671289,0.135468854514421,I,1671
night7,lightON,21,PH,0.0,0.0,0.0,-2.67787221708611e-19,1.21533808348061,I,221
night7,lightON,22,PH,-2.45383,1.0,1.836,-2.67787221708611e-19,0.997443936910188,E,577
night7,lightON,23,PH,-40.372451,0.411038961038961,0.364629171336385,0.870403563853731,-2.3696375487356,I,25950
night7,lightON,24,VM-thalamus,-14.132859,0.89,0.423708354873904,0.396302079331443,-0.0396254838427497,I,5859
night7,lightON,25,VM-thalamus,0.0,0.0,0.0,-2.67787221708611e-19,1.21533808348061,I,199
night7,lightON,26,PH,-6.008321,0.822222222222222,0.513366528003798,0.226531116630142,0.681813765734012,E,1291
night7,lightON,27,DMH,-5.458018,0.777777777777778,0.394254333490387,0.128217107061238,0.730679336103655,E,1989
night7,lightON,28,DMH,-14.903938,0.813333333333333,0.408774392476918,0.436545817224,-0.108095427010521,I,3848
night7,lightON,29,DMH,-15.465834,0.796923076923077,0.403206854518618,0.446480756146951,-0.157990427634579,I,4628
night7,lightON,30,DMH,-10.657549,0.79047619047619,0.399241883111547,0.293372763725551,0.26897360676974,I,3371
night7,lightON,31,DMH,0.0,0.0,0.0,-2.67787221708611e-19,1.21533808348061,E,254
night7,lightON,32,ARH,-6.435644,0.916666666666667,0.411705963519733,0.22148469532973,0.643868520792467,I,877
night7,lightON,33,ARH,-7.014611,0.833333333333333,0.444803282352894,0.0825567103763788,0.592457656813529,I,1237
night7,lightON,34,ARH,0.0,0.0,0.0,-2.67787221708611e-19,1.21533808348061,I,647
night7,lightON,35,ARH,-5.271656,0.866666666666667,0.407478558955588,0.126854019077653,0.747227829252388,I,967
night7,lightON,36,ARH,-4.859264,0.666666666666667,0.416593845851496,0.0500469826882087,0.783847237643544,I,1320
night7,lightON,37,ARH,0.0,0.0,0.0,-2.67787221708611e-19,1.21533808348061,E,1
night7,lightON,38,ARH,-5.860539,0.964285714285714,0.481815698679103,0.228816982571369,0.694936448547601,E,1009
night7,lightON,39,ARH,0.0,0.0,0.0,-2.67787221708611e-19,1.21533808348061,I,33
night7,lightON,40,PH,-27.410197,0.576109936575053,0.383530881212441,0.652226066384306,-1.21862086340735,I,11562
night7,lightON,41,ARH,-34.698175,0.48,0.391865472657614,0.779243152997947,-1.86577561599167,E,17355
night7,lightON,42,PH,-33.00937,0.472941176470588,0.375806437646016,0.695981185840264,-1.71581383208698,E,12905
night7,lightON,43,ZI,-3.672,0.0,0.0,0.0124099868558393,0.889273398393792,E,1000
night7,lightON,44,ZI,-22.017049,0.780626780626781,0.419197641009017,0.574043605322609,-0.739722414538453,E,4657
night7,lightON,45,ZI,-8.963529,0.977777777777778,0.502371553024137,0.232160254512837,0.419398470013413,E,2100
night7,lightON,46,VMH,-17.532487,0.752631578947368,0.458259923000556,0.448640839157648,-0.34150419659665,I,2848
night7,lightON,47,VMH,-15.702695,0.875,0.438522292688358,0.508657852493461,-0.179023109381406,I,2003
night7,lightON,48,VMH,-40.53927,0.404761904761905,0.394171877169106,0.878452212496987,-2.38445067093099,E,30661
night7,lightON,49,VMH,-17.617265,0.84,0.40911848043244,0.462204284723416,-0.349032277171892,E,4446
night7,lightON,50,VMH,-37.37645,0.51063829787234,0.398881405168696,1.0,-2.10359993365259,I,15356
night7,lightON,51,ZI,-3.672,0.0,0.0,5.4305322003185804e-17,0.889273398393792,I,266
night7,lightON,52,ZI,-15.83237,0.861904761904762,0.42692831456341,0.43159402131218,-0.190537934555326,I,4459
night7,lightON,53,ZI,-24.358363,0.658823529411765,0.395494832673689,0.631083557816654,-0.947625413476184,E,7181
night7,lightON,54,DMH,-13.435079,0.911764705882353,0.445208477003646,0.412270288650619,0.0223356860809643,I,2378
night7,lightON,55,ZI,-8.339668,0.809523809523809,0.443658887882669,0.144582678250528,0.474795812198311,E,836
night7,lightON,56,DMH,-7.094763,0.933333333333333,0.476001212598328,0.0968859932065347,0.585340353807244,I,807
night7,lightON,57,DMH,-25.818033,0.64153627311522,0.358132342139081,0.681522321204182,-1.0772405656768,E,8259
night7,lightON,58,DMH,-25.927397,0.689900426742532,0.401126048646507,0.711499154340843,-1.08695182336194,E,9867
night7,lightON,59,DMH,-13.074682,0.764492753623188,0.385253919711397,0.330124405375657,0.0543380647060278,I,3408
night7,lightON,60,DMH,-33.49182,0.557575757575758,0.380353301319415,0.804916988281484,-1.75865422079072,I,11161
night7,lightON,61,DMH,-3.283406,1.0,0.449042066666667,0.120697012520015,0.923779602161937,I,1256
night7,lightON,62,PH,-6.168804,0.5,0.161684166666667,0.0561236162781856,0.667563264956019,I,1012
night7,lightON,63,PH,-22.145709,0.823333333333333,0.422981086009241,0.528017058227234,-0.751147110176598,E,4666
night7,lightON,64,PH,-11.786204,0.897435897435897,0.445240490335616,0.305565416918823,0.168751782928057,E,2107
night7,lightON,65,DMH,-17.152288,0.698529411764706,0.442448801563143,0.365101751908304,-0.307743448447052,E,2867
night7,lightON,66,DMH,-37.058318,0.562367864693446,0.393253989920777,0.931380744730075,-2.0753505844162,E,8647
night7,lightON,67,DMH,-15.254494,0.904761904761905,0.45333012689626,0.511016704964988,-0.139223948727649,E,2009
night7,lightON,68,DMH,-17.617265,0.84,0.40911848043244,0.462204284723416,-0.349032277171892,E,4446
night7,lightON,69,DMH,-37.347075,0.51063829787234,0.397615958037592,0.992537527939977,-2.10099150496947,E,15356
night7,lightON,70,ZI,-3.672,0.0,0.0,6.86377755521474e-17,0.889273398393792,E,266
night7,lightON,71,ZI,-15.579512,0.923809523809524,0.437282312607662,0.46095146435688,-0.168084758046153,E,4482
night7,lightON,72,ZI,-25.635556,0.636507936507937,0.375068971825942,0.59766780684252,-1.06103705109603,E,7201
night7,lightON,73,DMH,-14.876003,0.863157894736842,0.42581477495505,0.385482105659855,-0.105614866831355,E,2418
night7,lightON,74,VM-thalamus,-7.697252,0.904761904761905,0.549020730787465,0.176606030496174,0.53184079333522,E,843
night7,lightON,75,DMH,-8.569641,0.892857142857143,0.439181962124162,0.1148576122223,0.454374768128738,E,1035
night7,lightON,76,DMH,-20.827996,0.778409090909091,0.39555640225057,0.609812322911745,-0.634137394931554,E,6977
night7,lightON,77,DMH,-23.447957,0.725396825396825,0.385096689282225,0.704637906412956,-0.866783570967702,E,9867
night7,lightON,78,DMH,-33.45796,0.584566596194503,0.399047407484042,0.809577761086645,-1.75564753499632,E,11178
night7,lightON,79,DMH,-18.439775,0.75615763546798,0.414822167758123,0.477716593503169,-0.422069168275039,E,3956
night7,ongoing,1,VM-thalamus,0.0,0.0,0.0,-1.11971138422838e-19,1.31636667727148,I,4151
night7,ongoing,2,PH,0.0,0.0,0.0,-1.11971138422838e-19,1.31636667727148,E,2753
night7,ongoing,3,DMH,-2.198824,1.0,0.540103,0.066428006913419,1.1256458452753,E,2523
night7,ongoing,4,VM-thalamus,-1.728866,1.0,1.836,-1.11971138422838e-19,1.16640889896366,I,3338
night7,ongoing,5,VM-thalamus,-4.006539,1.0,0.583907428571429,0.0298234908002148,0.968848889806384,E,5266
night7,ongoing,6,VM-thalamus,-19.734149,0.747899159663866,0.412727041895301,0.478647879936179,-0.395327080854053,E,63286
night7,ongoing,7,DMH,-2.02008,1.0,1.836,-1.11971138422838e-19,1.14114968023177,E,5729
night7,ongoing,8,DMH,0.0,0.0,0.0,-1.11971138422838e-19,1.31636667727148,E,6034
night7,ongoing,9,VMH,-1.323868,0.0,0.0,0.0779709358447007,1.20153747474635,E,4789
night7,ongoing,10,DMH,-16.195001,0.804597701149425,0.398338511086025,0.591235411412742,-0.0883496915233827,E,34437
night7,ongoing,11,PH,-20.949462,0.70752688172043,0.403703923907828,0.531200801605474,-0.500740477513255,E,27357
night7,ongoing,12,PH,-3.118116,1.0,0.390691,0.0718179055885396,1.0459086152435,E,7395
night7,ongoing,13,PH,-21.256825,0.823361823361823,0.409289866439775,0.580157517482163,-0.527400422595192,E,37900
night7,ongoing,14,PH,-15.759239,0.68,0.39595550327848,0.370578707008458,-0.0505527185995286,I,21446
night7,ongoing,15,PH,-6.905793,0.666666666666667,0.390330487059011,0.165098207147702,0.717374403877425,E,9478
night7,ongoing,16,PH,-18.466415,0.770161290322581,0.437000542192192,0.498775759081712,-0.285366809713731,I,60780
night7,ongoing,17,PH,-9.819887,0.883333333333333,0.425996851582937,0.304088652933503,0.464612731185531,I,13236
night7,ongoing,18,PH,-19.458582,0.756613756613757,0.409551471121249,0.545613887500169,-0.371425046170654,I,43021
night7,ongoing,19,DMH,-10.257292,1.0,0.511798472222222,0.272390242283445,0.426673248298638,I,10066
night7,ongoing,20,DMH,-16.094985,0.85,0.416985034070803,0.214644752212597,-0.0796745384720561,I,17196
night7,ongoing,21,PH,0.0,0.0,0.0,-1.11971138422838e-19,1.31636667727148,I,7148
night7,ongoing,22,PH,-5.394536,0.9,0.376079030552866,0.053544392376493,0.848457288364794,E,8762
night7,ongoing,23,PH,-40.31591,0.427102238354507,0.402258721260533,0.917789383181605,-2.18054071408098,I,244660
night7,ongoing,24,VM-thalamus,-20.159368,0.663492063492063,0.41069527619913,0.425158101264697,-0.432209578707717,I,47603
night7,ongoing,25,VM-thalamus,-1.701366,0.0,0.0,0.129892465804813,1.1687941844071,I,3181
night7,ongoing,26,PH,-11.681978,0.934065934065934,0.498152884438605,0.175701369319641,0.303099329124884,E,12142
night7,ongoing,27,DMH,-3.428054,1.0,0.493978678571429,0.0794951905473549,1.01902532070641,E,45421
night7,ongoing,28,DMH,-16.508779,0.711462450592885,0.411653637954572,0.396742058268346,-0.115566058646034,I,47683
night7,ongoing,29,DMH,-10.99402,0.821052631578947,0.457022888433082,0.269204359649061,0.36277119105582,I,32813
night7,ongoing,30,DMH,-15.330233,0.696666666666667,0.409498269271801,0.235092100191691,-0.0133417452558899,I,41343
night7,ongoing,31,DMH,-0.648599,0.0,0.0,-1.11971138422838e-19,1.26010872260485,E,2062
night7,ongoing,32,ARH,-8.086491,0.963636363636364,0.448237034387528,0.159998041084233,0.614963431059124,I,10299
night7,ongoing,33,ARH,-7.394516,0.722222222222222,0.385960916983788,0.0511563225941322,0.674983718140108,I,13592
night7,ongoing,34,ARH,-4.07151,1.0,0.800493333333333,-1.11971138422838e-19,0.96321345778653,I,12759
night7,ongoing,35,ARH,-7.135308,0.678571428571429,0.400802794180481,0.12094370864161,0.697466811566443,I,8561
night7,ongoing,36,ARH,-7.064965,1.0,0.517208909090909,0.283118688772485,0.703568198255467,I,12483
night7,ongoing,37,ARH,0.0,0.0,0.0,-1.11971138422838e-19,1.31636667727148,E,8
night7,ongoing,38,ARH,-2.794634,1.0,0.596552619047619,0.200443300971898,1.07396668454591,E,10742
night7,ongoing,39,ARH,0.0,0.0,0.0,-1.11971138422838e-19,1.31636667727148,I,34023
night7,ongoing,40,PH,-23.516382,0.648780487804878,0.400089525410755,0.583315558415144,-0.72338909243998,I,98595
night7,ongoing,41,ARH,-36.941752,0.486937590711176,0.409538553934666,0.81226208116616,-1.88787417003445,E,169559
night7,ongoing,42,PH,-30.29382,0.545918367346939,0.396837645935722,0.742145954553744,-1.31124815444882,E,147155
night7,ongoing,43,ZI,-5.86247,1.0,0.801638333333333,0.053882444935121,0.807869791685068,E,11824
night7,ongoing,44,ZI,-23.483754,0.751724137931035,0.42202146753638,0.613933027417056,-0.720559016314573,E,34825
night7,ongoing,45,ZI,-14.141453,0.87719298245614,0.445135442631663,0.3170559392742,0.0897702412698261,E,19983
night7,ongoing,46,VMH,-21.740047,0.76,0.458139952046327,0.480468940164536,-0.569313964506168,I,20067
night7,ongoing,47,VMH,-15.398347,0.989010989010989,0.497739011026798,0.51038046339533,-0.0192497937175162,I,42825
night7,ongoing,48,VMH,-44.060869,0.411299435028249,0.38482558406954,0.940609976538846,-2.50536966640803,E,251993
night7,ongoing,49,VMH,-23.118511,0.759139784946237,0.420948921059255,0.613804162863902,-0.688878695906582,E,49716
night7,ongoing,50,VMH,-41.451899,0.432957393483709,0.392993559446587,0.991634866624783,-2.27907373319415,I,184840
night7,ongoing,51,ZI,-3.672,0.0,0.0,1.96197845214539e-17,0.997866017332357,I,4149
night7,ongoing,52,ZI,-21.006369,0.758064516129032,0.410797625271608,0.551871619572078,-0.50567645710344,I,45414
